transaction_amount,customer_tenure_months,retry_count,gateway_response_time_ms,is_high_value_transaction,is_repeat_failure,failure_reason_bank_decline,failure_reason_card_expired,failure_reason_insufficient_funds,failure_reason_network_error,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,customer_segment_high_value_repeat,customer_segment_new_customer,customer_segment_occasional
59.8,60,2,452,0,1,False,True,False,False,False,False,False,True,False,False,True
87.55,57,2,324,1,1,False,True,False,False,True,False,False,False,True,False,False
45.2,41,0,453,0,0,True,False,False,False,True,False,False,False,False,False,True
70.8,50,3,618,1,1,False,True,False,False,False,True,False,False,True,False,False
50.8,4,1,3298,0,0,False,False,False,True,False,False,False,True,False,False,True
79.35,9,0,2883,1,0,False,False,False,True,True,False,False,False,False,False,True
95.4,36,0,482,1,0,False,False,True,False,False,False,True,False,True,False,False
24.35,2,0,290,0,0,True,False,False,False,False,False,True,False,False,True,False
94.55,65,0,317,1,0,False,True,False,False,False,True,False,False,True,False,False
85.85,36,0,536,1,0,False,True,False,False,True,False,False,False,True,False,False
20.15,5,0,449,0,0,False,True,False,False,False,False,False,True,False,False,True
107.5,71,1,290,1,0,True,False,False,False,False,False,True,False,True,False,False
26.4,3,3,4289,0,1,False,False,False,True,False,False,False,True,False,True,False
19.7,55,1,495,0,0,False,True,False,False,False,False,True,False,False,False,True
47.15,5,0,3895,0,0,False,False,False,True,False,False,True,False,False,False,True
53.5,1,1,190,0,0,False,True,False,False,False,False,False,True,False,True,False
80.35,68,0,416,1,0,False,True,False,False,False,True,False,False,True,False,False
83.9,38,0,295,1,0,True,False,False,False,False,True,False,False,True,False,False
54.1,16,0,351,0,0,False,False,True,False,False,False,True,False,False,False,True
72.35,67,0,375,1,0,False,False,True,False,True,False,False,False,True,False,False
116.95,72,0,1326,1,0,False,False,False,True,False,True,False,False,True,False,False
68.65,21,1,1229,0,0,False,False,False,True,False,False,True,False,False,False,True
19.0,4,1,508,0,0,False,True,False,False,False,False,False,True,False,False,True
29.2,3,2,449,0,1,False,True,False,False,False,False,False,True,False,True,False
99.35,69,1,341,1,0,False,False,True,False,False,False,True,False,True,False,False
93.85,2,2,397,1,1,True,False,False,False,False,False,True,False,False,True,False
98.3,70,2,574,1,1,False,False,True,False,True,False,False,False,True,False,False
21.0,1,0,2509,0,0,False,False,False,True,False,False,True,False,False,True,False
19.65,2,0,596,0,0,False,False,True,False,False,False,False,True,False,True,False
90.6,11,0,395,1,0,False,False,True,False,False,False,True,False,False,False,True
96.65,13,1,636,1,0,False,False,True,False,False,False,True,False,False,False,True
19.65,60,1,247,0,0,False,True,False,False,False,True,False,False,False,False,True
73.65,20,1,255,1,0,True,False,False,False,False,False,True,False,False,False,True
35.8,37,3,216,0,1,False,False,True,False,False,True,False,False,False,False,True
20.7,30,2,50,0,1,False,True,False,False,False,True,False,False,False,False,True
103.75,60,2,276,1,1,False,False,True,False,True,False,False,False,True,False,False
70.3,35,0,439,0,0,False,True,False,False,False,False,True,False,True,False,False
95.7,50,1,1747,1,0,False,False,False,True,False,False,True,False,True,False,False
95.65,71,0,328,1,0,False,False,True,False,False,False,False,True,True,False,False
74.05,8,1,3736,1,0,False,False,False,True,True,False,False,False,False,False,True
24.25,38,0,196,0,0,True,False,False,False,False,False,True,False,False,False,True
19.85,72,0,195,0,0,False,True,False,False,True,False,False,False,False,False,True
95.55,42,1,581,1,0,False,True,False,False,False,False,True,False,True,False,False
95.0,57,0,251,1,0,False,False,True,False,False,False,True,False,True,False,False
110.8,60,1,417,1,0,False,False,True,False,False,True,False,False,True,False,False
25.35,71,3,433,0,1,True,False,False,False,False,True,False,False,False,False,True
23.15,11,0,623,0,0,False,True,False,False,False,True,False,False,False,False,True
51.1,40,2,274,0,1,True,False,False,False,False,False,True,False,False,False,True
84.35,42,0,207,1,0,False,False,True,False,False,True,False,False,True,False,False
44.45,1,2,694,0,1,False,False,True,False,False,False,False,True,False,True,False
90.05,47,3,1449,1,1,False,False,False,True,False,False,True,False,True,False,False
75.5,50,2,410,1,1,False,True,False,False,False,False,True,False,True,False,False
53.7,10,2,2600,0,1,False,False,False,True,False,True,False,False,False,False,True
85.45,72,0,606,1,0,False,False,True,False,False,True,False,False,True,False,False
99.4,72,2,390,1,1,False,True,False,False,False,False,True,False,True,False,False
89.55,60,2,290,1,1,False,True,False,False,False,False,True,False,True,False,False
75.15,3,0,508,1,0,True,False,False,False,False,True,False,False,False,True,False
79.85,2,1,586,1,0,False,False,True,False,False,False,True,False,False,True,False
80.05,1,2,3583,1,1,False,False,False,True,False,False,False,True,False,True,False
89.2,11,0,503,1,0,False,False,True,False,False,False,True,False,False,False,True
98.35,49,0,50,1,0,False,False,True,False,False,False,True,False,True,False,False
113.65,70,0,540,1,0,True,False,False,False,False,False,True,False,True,False,False
70.75,2,0,466,1,0,False,False,True,False,False,False,True,False,False,True,False
98.75,16,0,608,1,0,False,False,True,False,False,False,True,False,False,False,True
99.85,10,3,482,1,1,False,False,True,False,False,False,True,False,False,False,True
68.75,56,0,336,0,0,True,False,False,False,True,False,False,False,True,False,False
103.85,48,0,427,1,0,True,False,False,False,False,False,True,False,True,False,False
25.0,72,1,455,0,0,False,True,False,False,True,False,False,False,False,False,True
20.9,1,1,3709,0,0,False,False,False,True,False,False,False,True,False,True,False
19.55,29,0,582,0,0,False,False,True,False,False,False,False,True,False,False,True
25.3,25,1,403,0,0,False,False,True,False,True,False,False,False,False,False,True
54.45,68,0,328,0,0,True,False,False,False,False,True,False,False,False,False,True
69.8,2,3,433,0,1,False,False,True,False,False,False,True,False,False,True,False
77.95,42,0,248,1,0,True,False,False,False,False,True,False,False,True,False,False
20.1,6,0,605,0,0,True,False,False,False,False,False,False,True,False,False,True
101.3,18,0,2005,1,0,False,False,False,True,False,True,False,False,False,False,True
70.3,10,0,300,0,0,False,True,False,False,False,False,True,False,False,False,True
103.65,72,2,736,1,1,False,False,True,False,False,False,True,False,True,False,False
104.8,63,1,121,1,0,False,True,False,False,True,False,False,False,True,False,False
78.2,27,3,459,1,1,False,False,True,False,False,False,False,True,True,False,False
25.4,35,0,352,0,0,False,True,False,False,False,True,False,False,False,False,True
90.1,18,1,425,1,0,False,False,True,False,False,False,True,False,False,False,True
73.5,11,1,572,1,0,False,False,True,False,False,False,True,False,False,False,True
20.6,44,3,291,0,1,False,False,True,False,True,False,False,False,False,False,True
60.6,19,0,379,0,0,True,False,False,False,False,False,True,False,False,False,True
93.25,72,3,553,1,1,False,False,True,False,True,False,False,False,True,False,False
50.0,18,0,469,0,0,False,True,False,False,False,False,False,True,False,False,True
49.85,18,0,599,0,0,True,False,False,False,False,True,False,False,False,False,True
61.4,71,3,1562,0,1,False,False,False,True,False,True,False,False,True,False,False
55.3,30,2,198,0,1,False,False,True,False,True,False,False,False,False,False,True
60.0,28,1,314,0,0,False,False,True,False,False,True,False,False,False,False,True
78.95,37,1,2856,1,0,False,False,False,True,False,True,False,False,True,False,False
19.8,18,1,399,0,0,False,True,False,False,True,False,False,False,False,False,True
80.55,31,2,264,1,1,False,True,False,False,True,False,False,False,True,False,False
56.15,5,1,409,0,0,True,False,False,False,False,False,True,False,False,False,True
77.9,30,2,403,1,1,False,False,True,False,False,False,False,True,True,False,False
71.8,49,1,609,1,0,False,False,True,False,False,False,True,False,True,False,False
45.4,12,0,3230,0,0,False,False,False,True,True,False,False,False,False,False,True
78.05,1,0,383,1,0,False,False,True,False,False,False,True,False,False,True,False
89.6,4,0,228,1,0,False,True,False,False,False,False,False,True,False,False,True
20.55,3,1,199,0,0,False,True,False,False,False,True,False,False,False,True,False
79.4,3,0,316,1,0,False,False,True,False,False,False,True,False,False,True,False
65.6,37,2,459,0,1,True,False,False,False,True,False,False,False,True,False,False
66.25,23,0,285,0,0,True,False,False,False,False,False,False,True,False,False,True
79.1,23,2,277,1,1,False,False,True,False,False,False,False,True,False,False,True
100.15,45,0,504,1,0,False,False,True,False,True,False,False,False,True,False,False
20.25,22,3,436,0,1,False,False,True,False,True,False,False,False,False,False,True
99.65,24,1,466,1,0,False,False,True,False,True,False,False,False,False,False,True
19.85,48,0,252,0,0,False,True,False,False,False,True,False,False,False,False,True
56.15,3,2,75,0,1,False,False,True,False,False,False,False,True,False,True,False
87.1,8,0,1833,1,0,False,False,False,True,False,False,True,False,False,False,True
53.95,44,2,3373,0,1,False,False,False,True,False,False,False,True,False,False,True
90.55,56,1,284,1,0,False,False,True,False,False,False,True,False,True,False,False
20.6,1,0,624,0,0,True,False,False,False,False,False,False,True,False,True,False
92.55,53,0,531,1,0,False,False,True,False,False,False,True,False,True,False,False
19.3,59,0,251,0,0,True,False,False,False,False,True,False,False,False,False,True
48.85,15,3,295,0,1,False,True,False,False,False,False,False,True,False,False,True
89.85,49,0,2290,1,0,False,False,False,True,True,False,False,False,True,False,False
55.9,39,1,300,0,0,True,False,False,False,False,False,True,False,False,False,True
89.15,44,1,670,1,0,True,False,False,False,False,True,False,False,True,False,False
53.4,3,0,475,0,0,True,False,False,False,False,True,False,False,False,True,False
74.3,16,0,528,1,0,False,False,True,False,False,True,False,False,False,False,True
65.6,5,0,425,0,0,True,False,False,False,True,False,False,False,False,False,True
100.3,37,0,484,1,0,False,False,True,False,False,True,False,False,True,False,False
50.85,9,0,397,0,0,False,True,False,False,False,False,False,True,False,False,True
19.85,35,0,2484,0,0,False,False,False,True,False,False,False,True,False,False,True
86.25,7,2,460,1,1,False,False,True,False,False,False,True,False,False,False,True
20.2,1,1,297,0,0,False,False,True,False,True,False,False,False,False,True,False
25.1,29,0,399,0,0,False,False,True,False,False,True,False,False,False,False,True
95.15,51,1,746,1,0,False,False,True,False,False,False,False,True,True,False,False
70.1,58,1,1854,0,0,False,False,False,True,True,False,False,False,True,False,False
108.5,72,1,594,1,0,False,True,False,False,True,False,False,False,True,False,False
38.55,4,0,495,0,0,False,True,False,False,False,True,False,False,False,False,True
111.45,64,1,3139,1,0,False,False,False,True,False,False,True,False,True,False,False
80.35,68,1,418,1,0,False,False,True,False,False,True,False,False,True,False,False
96.1,62,0,407,1,0,False,False,True,False,False,True,False,False,True,False,False
92.95,37,1,856,1,0,False,False,True,False,False,False,True,False,True,False,False
19.65,43,3,107,0,1,True,False,False,False,True,False,False,False,False,False,True
91.55,65,0,2216,1,0,False,False,False,True,True,False,False,False,True,False,False
61.15,1,0,438,0,0,False,False,True,False,False,False,True,False,False,True,False
66.15,27,0,201,0,0,False,False,True,False,False,False,False,True,True,False,False
19.5,57,0,595,0,0,True,False,False,False,True,False,False,False,False,False,True
20.55,1,0,569,0,0,True,False,False,False,False,False,False,True,False,True,False
40.45,43,2,136,0,1,False,False,True,False,False,False,True,False,False,False,True
111.8,48,0,562,1,0,True,False,False,False,False,True,False,False,True,False,False
111.15,41,2,334,1,1,False,True,False,False,False,False,True,False,True,False,False
90.2,68,0,257,1,0,False,True,False,False,False,True,False,False,True,False,False
48.85,15,1,392,0,0,False,False,True,False,False,False,True,False,False,False,True
94.45,8,0,538,1,0,False,False,True,False,False,True,False,False,False,False,True
25.3,3,1,377,0,0,False,False,True,False,False,False,True,False,False,True,False
90.45,55,0,307,1,0,False,False,True,False,False,False,True,False,True,False,False
19.65,1,0,214,0,0,True,False,False,False,False,False,False,True,False,True,False
71.8,16,0,343,1,0,False,False,True,False,True,False,False,False,False,False,True
80.0,39,0,552,1,0,False,True,False,False,False,True,False,False,True,False,False
94.85,10,0,2564,1,0,False,False,False,True,False,False,True,False,False,False,True
108.9,46,0,367,1,0,False,False,True,False,False,True,False,False,True,False,False
56.3,12,0,321,0,0,False,True,False,False,False,False,False,True,False,False,True
20.65,41,2,360,0,1,False,True,False,False,False,False,False,True,False,False,True
109.15,65,1,651,1,0,False,False,True,False,False,False,True,False,True,False,False
79.2,21,0,390,1,0,False,True,False,False,False,False,True,False,False,False,True
99.8,4,0,417,1,0,False,False,True,False,False,True,False,False,False,False,True
89.85,72,0,367,1,0,True,False,False,False,True,False,False,False,True,False,False
24.55,47,0,489,0,0,False,False,True,False,False,False,False,True,False,False,True
84.25,43,1,720,1,0,False,True,False,False,True,False,False,False,True,False,False
113.1,72,3,623,1,1,False,False,True,False,True,False,False,False,True,False,False
111.25,67,0,257,1,0,True,False,False,False,False,False,True,False,True,False,False
89.3,6,0,422,1,0,False,False,True,False,False,False,True,False,False,False,True
70.15,60,0,354,0,0,False,True,False,False,False,True,False,False,True,False,False
98.15,40,3,529,1,1,False,False,True,False,False,True,False,False,True,False,False
90.95,66,0,346,1,0,False,False,True,False,False,True,False,False,True,False,False
49.15,52,0,229,0,0,True,False,False,False,False,False,True,False,False,False,True
