customerID,transaction_amount,customer_tenure_months,payment_method,retry_count,failure_reason,gateway_response_time_ms,customer_segment,payment_recovered
2801-NISEI,54.95,24,Electronic check,0,network_error,2030,occasional,Yes
3946-MHCZW,50.9,1,Mailed check,0,card_expired,449,new_customer,No
4623-ZKHLY,20.45,22,Bank transfer (automatic),1,insufficient_funds,476,occasional,Yes
6732-VAILE,85.95,70,Credit card (automatic),0,card_expired,314,high_value_repeat,No
8201-AAXCB,60.35,25,Electronic check,1,network_error,2633,high_value_repeat,Yes
7696-CFTAT,19.8,37,Bank transfer (automatic),0,network_error,3488,occasional,Yes
1845-CSBRZ,85.35,22,Bank transfer (automatic),2,network_error,4155,occasional,No
2123-VSCOT,72.1,59,Bank transfer (automatic),0,card_expired,528,high_value_repeat,No
6651-AZVTJ,99.8,49,Electronic check,1,insufficient_funds,679,high_value_repeat,No
4566-GOLUK,107.35,47,Bank transfer (automatic),1,insufficient_funds,305,high_value_repeat,Yes
2484-DGXPZ,19.55,31,Mailed check,1,network_error,3061,occasional,Yes
2018-QKYGT,81.05,1,Electronic check,0,insufficient_funds,600,new_customer,Yes
2792-VPPET,20.5,3,Electronic check,1,insufficient_funds,265,new_customer,No
7409-JURKQ,111.8,53,Bank transfer (automatic),1,insufficient_funds,327,high_value_repeat,Yes
3247-MHJKM,20.2,1,Mailed check,1,network_error,3890,new_customer,No
1964-SVLEA,19.7,20,Mailed check,1,card_expired,253,occasional,No
4587-NUKOX,79.1,3,Electronic check,1,network_error,1427,new_customer,Yes
7297-DVYGA,19.85,51,Bank transfer (automatic),2,network_error,3722,occasional,Yes
2239-CGBUZ,60.5,51,Bank transfer (automatic),0,card_expired,579,high_value_repeat,No
0854-UYHZD,19.55,13,Mailed check,2,bank_decline,464,occasional,Yes
7243-LCGGZ,20.9,1,Mailed check,1,network_error,2463,new_customer,Yes
8267-KFGYD,21.05,1,Mailed check,0,network_error,2149,new_customer,Yes
4890-VMUAV,71.5,63,Electronic check,0,card_expired,442,high_value_repeat,No
9261-WDCAF,54.65,3,Mailed check,0,insufficient_funds,636,new_customer,No
3764-MNMOI,19.2,46,Credit card (automatic),2,network_error,2690,occasional,Yes
7442-YGZFK,49.8,1,Credit card (automatic),1,card_expired,725,new_customer,No
0420-BWTPW,25.5,8,Mailed check,2,bank_decline,265,occasional,No
8229-BUJHX,20.5,71,Bank transfer (automatic),1,bank_decline,397,occasional,No
7449-HVPIV,90.4,55,Credit card (automatic),0,card_expired,344,high_value_repeat,No
5504-WSIUR,90.25,70,Bank transfer (automatic),0,insufficient_funds,237,high_value_repeat,No
8183-ONMXC,80.75,2,Electronic check,0,insufficient_funds,377,new_customer,No
8466-PZBLH,104.6,67,Bank transfer (automatic),0,insufficient_funds,462,high_value_repeat,Yes
9614-RMGHA,91.85,65,Bank transfer (automatic),0,card_expired,478,high_value_repeat,No
8735-IJJEG,50.2,14,Credit card (automatic),0,card_expired,725,occasional,No
0564-MUUQK,95.5,20,Bank transfer (automatic),1,card_expired,469,occasional,No
5054-IEXZT,75.35,1,Electronic check,1,insufficient_funds,572,new_customer,No
5834-ASPWA,75.45,1,Electronic check,3,bank_decline,409,new_customer,No
0701-RFGFI,95.4,49,Bank transfer (automatic),3,insufficient_funds,651,high_value_repeat,No
0019-EFAEP,101.3,72,Bank transfer (automatic),1,bank_decline,759,high_value_repeat,Yes
5619-PTMIK,53.1,46,Electronic check,0,bank_decline,479,occasional,Yes
3737-XBQDD,84.85,24,Bank transfer (automatic),1,card_expired,251,occasional,No
5882-CMAZQ,34.25,5,Electronic check,2,network_error,2060,occasional,Yes
5846-QFDFI,88.6,33,Credit card (automatic),0,insufficient_funds,442,high_value_repeat,Yes
4445-KWOKW,60.15,42,Bank transfer (automatic),0,network_error,2865,high_value_repeat,Yes
3511-APPBJ,99.95,23,Credit card (automatic),2,insufficient_funds,504,occasional,Yes
7967-HYCDE,70.7,8,Bank transfer (automatic),0,insufficient_funds,469,occasional,Yes
2430-RRYUW,54.8,66,Mailed check,1,network_error,2505,occasional,Yes
3948-XHGNA,49.55,24,Bank transfer (automatic),1,card_expired,304,occasional,No
3723-BFBGR,54.8,24,Credit card (automatic),0,network_error,2820,occasional,Yes
0565-IYCGT,78.6,69,Credit card (automatic),0,insufficient_funds,678,high_value_repeat,Yes
5447-WZAFP,100.3,53,Mailed check,0,insufficient_funds,552,high_value_repeat,No
5110-CHOPY,53.6,60,Electronic check,0,insufficient_funds,480,occasional,Yes
5445-UTODQ,81.1,7,Electronic check,0,insufficient_funds,554,occasional,No
4425-OWHWB,19.35,20,Credit card (automatic),2,card_expired,344,occasional,No
7892-QVYKW,85.6,23,Electronic check,0,insufficient_funds,323,occasional,Yes
9675-ICXCT,80.8,72,Electronic check,1,insufficient_funds,287,high_value_repeat,Yes
1024-VRZHF,74.95,11,Electronic check,0,bank_decline,381,occasional,Yes
4703-MQYKT,19.6,21,Mailed check,3,insufficient_funds,336,occasional,No
9497-QCMMS,93.55,1,Electronic check,0,network_error,3466,new_customer,Yes
5692-ICXLW,90.7,31,Electronic check,0,insufficient_funds,328,high_value_repeat,Yes
0602-DDUML,69.75,57,Mailed check,2,bank_decline,279,high_value_repeat,No
2208-MPXIO,20.0,45,Bank transfer (automatic),2,card_expired,691,occasional,No
1960-UYCNN,95.25,10,Electronic check,0,insufficient_funds,332,occasional,Yes
0348-SDKOL,102.1,58,Credit card (automatic),2,card_expired,423,high_value_repeat,No
3190-FZATL,19.95,14,Mailed check,1,card_expired,467,occasional,No
7336-RLLRH,80.85,27,Mailed check,1,card_expired,229,high_value_repeat,No
4373-MAVJG,90.9,14,Bank transfer (automatic),0,insufficient_funds,585,occasional,Yes
8901-HJXTF,29.2,12,Mailed check,0,bank_decline,495,occasional,Yes
7710-JSYOA,93.3,69,Bank transfer (automatic),1,insufficient_funds,633,high_value_repeat,No
5419-KLXBN,89.15,25,Bank transfer (automatic),1,insufficient_funds,298,high_value_repeat,Yes
3424-NMNBO,108.85,58,Electronic check,0,network_error,2579,high_value_repeat,Yes
9885-MFVSU,46.35,35,Credit card (automatic),1,card_expired,405,occasional,No
4514-GFCFI,84.75,16,Electronic check,2,bank_decline,439,occasional,No
0607-MVMGC,78.75,45,Credit card (automatic),0,card_expired,181,high_value_repeat,No
3365-SAIGS,83.55,17,Electronic check,1,network_error,2588,occasional,Yes
9828-AOQLM,45.7,1,Electronic check,0,insufficient_funds,186,new_customer,Yes
8022-BECSI,19.6,22,Mailed check,2,bank_decline,453,occasional,No
8000-REIQB,69.95,1,Electronic check,1,network_error,797,new_customer,No
9993-LHIEB,67.85,67,Mailed check,3,insufficient_funds,122,high_value_repeat,No
0266-CLZKZ,105.65,67,Bank transfer (automatic),0,insufficient_funds,522,high_value_repeat,No
7615-ESMYF,44.6,2,Electronic check,0,card_expired,317,new_customer,No
3858-VOBET,74.95,23,Electronic check,0,bank_decline,251,occasional,No
7020-OZKXZ,75.5,9,Credit card (automatic),0,insufficient_funds,590,occasional,No
3977-QCRSL,20.15,5,Mailed check,0,card_expired,449,occasional,No
0017-DINOC,45.2,54,Credit card (automatic),3,insufficient_funds,530,occasional,No
1447-PJGGA,95.25,57,Electronic check,0,insufficient_funds,375,high_value_repeat,Yes
8565-CLBZW,89.85,24,Mailed check,0,card_expired,801,occasional,No
9139-WQQDY,100.45,49,Mailed check,2,bank_decline,309,high_value_repeat,No
0224-HJAPT,47.15,5,Electronic check,0,network_error,3895,occasional,Yes
8086-OVPWV,80.2,2,Electronic check,2,bank_decline,390,new_customer,Yes
9430-FRQOC,87.1,4,Mailed check,0,card_expired,151,occasional,No
7639-OPLNG,79.25,70,Bank transfer (automatic),1,insufficient_funds,472,high_value_repeat,Yes
3074-GQWYX,75.9,5,Bank transfer (automatic),0,insufficient_funds,447,occasional,Yes
1492-QGCLU,85.7,53,Electronic check,0,card_expired,242,high_value_repeat,No
6845-RGTYS,98.75,47,Electronic check,3,bank_decline,261,high_value_repeat,No
7328-OWMOM,20.1,31,Credit card (automatic),0,bank_decline,396,occasional,No
4418-LZMSV,61.8,13,Bank transfer (automatic),1,insufficient_funds,452,occasional,Yes
5155-AZQPB,49.9,28,Mailed check,0,insufficient_funds,50,occasional,No
8861-HGGKB,86.45,10,Electronic check,0,insufficient_funds,557,occasional,Yes
1087-GRUYI,20.4,38,Bank transfer (automatic),2,bank_decline,325,occasional,Yes
7065-YUNRY,45.3,1,Mailed check,0,bank_decline,200,new_customer,No
7694-VLBWQ,104.1,67,Electronic check,1,network_error,3252,high_value_repeat,No
2546-KZAAT,75.4,52,Mailed check,3,insufficient_funds,396,high_value_repeat,Yes
0181-RITDD,108.15,62,Mailed check,1,card_expired,582,high_value_repeat,No
5989-PGKJB,86.25,16,Electronic check,3,card_expired,465,occasional,No
4795-KTRTH,81.0,5,Electronic check,0,insufficient_funds,399,occasional,Yes
8272-ONJLV,95.7,12,Electronic check,0,card_expired,377,occasional,No
1488-PBLJN,116.85,72,Bank transfer (automatic),0,insufficient_funds,472,high_value_repeat,Yes
0308-GIQJT,105.75,71,Bank transfer (automatic),1,insufficient_funds,337,high_value_repeat,Yes
3778-FOAQW,20.15,24,Mailed check,3,bank_decline,272,occasional,No
4452-ROHMO,19.6,15,Mailed check,0,bank_decline,491,occasional,Yes
6481-OGDOO,90.6,67,Credit card (automatic),1,insufficient_funds,378,high_value_repeat,No
3090-LETTY,60.95,2,Bank transfer (automatic),0,network_error,2526,new_customer,Yes
5349-AZPEW,25.05,5,Mailed check,1,card_expired,563,occasional,No
3753-TSEMP,88.15,15,Electronic check,1,network_error,2408,occasional,Yes
8305-VHZBZ,20.2,1,Mailed check,3,bank_decline,402,new_customer,Yes
9720-JJJOR,60.3,41,Bank transfer (automatic),1,bank_decline,310,high_value_repeat,Yes
8100-HZZLJ,63.95,43,Electronic check,0,network_error,2844,high_value_repeat,Yes
8775-ERLNB,74.3,1,Electronic check,0,insufficient_funds,452,new_customer,No
8309-IEYJD,70.6,1,Mailed check,0,insufficient_funds,535,new_customer,No
9172-JITSM,90.8,26,Electronic check,0,card_expired,313,high_value_repeat,No
6298-QDFNH,79.35,22,Electronic check,0,insufficient_funds,331,occasional,No
7398-HPYZQ,90.55,71,Bank transfer (automatic),2,network_error,3133,high_value_repeat,No
3546-GHEAE,19.45,7,Mailed check,1,card_expired,437,occasional,No
7361-YPXFS,64.45,28,Bank transfer (automatic),1,insufficient_funds,264,high_value_repeat,Yes
6557-BZXLQ,69.65,16,Electronic check,0,card_expired,595,occasional,No
2550-QHZGP,19.5,7,Mailed check,2,bank_decline,145,occasional,Yes
7519-JTWQH,110.5,69,Bank transfer (automatic),1,insufficient_funds,517,high_value_repeat,No
2538-OIMXF,24.7,1,Mailed check,0,network_error,1487,new_customer,Yes
8543-MSDMF,77.4,3,Electronic check,1,insufficient_funds,682,new_customer,No
9961-JBNMK,96.8,21,Bank transfer (automatic),1,insufficient_funds,168,occasional,Yes
1170-SASML,85.4,69,Bank transfer (automatic),0,card_expired,572,high_value_repeat,No
4872-JCVCA,47.6,71,Bank transfer (automatic),1,network_error,2434,occasional,Yes
5346-BZCHP,19.4,69,Mailed check,1,network_error,2206,occasional,No
2038-LLMLM,103.85,48,Electronic check,0,bank_decline,427,high_value_repeat,Yes
6173-ITPWD,83.35,47,Bank transfer (automatic),3,insufficient_funds,494,high_value_repeat,No
9734-UYXQI,49.4,2,Electronic check,2,insufficient_funds,264,new_customer,Yes
1216-BGTSP,108.45,45,Credit card (automatic),1,bank_decline,277,high_value_repeat,No
4138-NAXED,81.0,51,Bank transfer (automatic),1,insufficient_funds,497,high_value_repeat,No
2189-UXTKY,79.2,22,Electronic check,0,card_expired,143,occasional,No
0744-BIKKF,86.65,72,Bank transfer (automatic),1,network_error,2032,high_value_repeat,Yes
7483-IQWIB,92.95,37,Electronic check,1,insufficient_funds,856,high_value_repeat,Yes
5248-KWLAR,90.35,71,Electronic check,0,network_error,1725,high_value_repeat,Yes
4958-GZWIY,48.7,7,Electronic check,1,insufficient_funds,572,occasional,No
7996-MHXLW,25.15,66,Credit card (automatic),2,card_expired,312,occasional,No
7833-PKIHD,76.4,51,Bank transfer (automatic),1,insufficient_funds,476,high_value_repeat,Yes
7061-OVMIM,19.55,30,Bank transfer (automatic),0,bank_decline,498,occasional,No
5153-RTHKF,85.35,34,Electronic check,2,insufficient_funds,569,high_value_repeat,No
1852-QSWCD,24.8,64,Mailed check,0,network_error,2339,occasional,No
4832-VRBMR,103.15,65,Bank transfer (automatic),0,bank_decline,698,high_value_repeat,No
9079-LWTFD,100.75,47,Mailed check,0,card_expired,311,high_value_repeat,No
6356-ELRKD,95.6,1,Electronic check,0,card_expired,435,new_customer,No
8624-GIOUT,59.75,49,Credit card (automatic),2,card_expired,436,occasional,No
3392-EHMNK,94.1,67,Credit card (automatic),1,insufficient_funds,231,high_value_repeat,Yes
5986-WWXDV,19.35,39,Bank transfer (automatic),0,card_expired,357,occasional,No
3061-BCKYI,19.9,14,Mailed check,2,network_error,2629,occasional,Yes
6179-GJPSO,108.15,43,Credit card (automatic),2,bank_decline,335,high_value_repeat,Yes
7901-TBKJX,101.05,56,Electronic check,2,bank_decline,766,high_value_repeat,No
7228-PAQPD,59.1,14,Credit card (automatic),0,bank_decline,274,occasional,Yes
3177-LASXD,71.35,1,Electronic check,1,bank_decline,576,new_customer,Yes
7746-QYVCO,55.85,16,Mailed check,3,card_expired,528,occasional,No
5804-HYIEZ,106.05,70,Electronic check,2,network_error,2488,high_value_repeat,Yes
9919-FZDED,84.1,72,Credit card (automatic),0,bank_decline,270,high_value_repeat,No
5934-TSSAU,75.3,23,Credit card (automatic),0,insufficient_funds,284,occasional,Yes
3486-KHMLI,24.7,21,Mailed check,1,bank_decline,322,occasional,No
4897-QSUYC,20.15,1,Mailed check,3,card_expired,132,new_customer,Yes
1084-UQCHV,69.75,1,Bank transfer (automatic),1,network_error,1697,new_customer,Yes
8290-YWKHZ,93.2,32,Electronic check,1,network_error,1314,high_value_repeat,Yes
2955-BJZHG,80.85,17,Electronic check,0,bank_decline,601,occasional,Yes
3806-DXQOM,33.65,4,Electronic check,1,insufficient_funds,492,occasional,Yes
6784-XYJAE,55.8,36,Electronic check,2,network_error,3128,occasional,Yes
3933-DQPWX,39.7,50,Credit card (automatic),0,network_error,2971,occasional,No
6661-EIPZC,29.5,48,Credit card (automatic),2,card_expired,425,occasional,No
8957-THMOA,20.15,50,Credit card (automatic),3,bank_decline,619,occasional,No
2251-PYLPB,79.55,72,Credit card (automatic),0,card_expired,308,high_value_repeat,No
5555-RNPGT,24.8,10,Credit card (automatic),1,network_error,2585,occasional,Yes
1057-FOGLZ,19.65,18,Mailed check,0,card_expired,512,occasional,No
9300-RENDD,79.95,1,Electronic check,2,card_expired,201,new_customer,No
0761-AETCS,19.3,1,Electronic check,1,network_error,4977,new_customer,Yes
8087-LGYHQ,94.05,9,Electronic check,1,insufficient_funds,404,occasional,Yes
4137-BTIKL,90.75,2,Mailed check,2,insufficient_funds,421,new_customer,No
2190-BCXEC,78.85,40,Credit card (automatic),0,bank_decline,588,high_value_repeat,Yes
6227-FBDXH,99.5,69,Bank transfer (automatic),3,card_expired,537,high_value_repeat,No
2153-MREFK,99.2,37,Electronic check,1,network_error,2530,high_value_repeat,Yes
2911-WDXMV,80.55,18,Credit card (automatic),0,insufficient_funds,419,occasional,Yes
7206-PQBBZ,70.2,11,Electronic check,1,insufficient_funds,174,occasional,No
3106-ULWFW,85.2,8,Credit card (automatic),2,insufficient_funds,316,occasional,No
0925-VYDLG,75.25,3,Electronic check,0,insufficient_funds,477,new_customer,No
4547-FZJWE,59.45,55,Credit card (automatic),2,network_error,2855,occasional,Yes
7422-WNBTY,93.35,33,Electronic check,3,card_expired,583,high_value_repeat,No
0842-IWYCP,44.95,46,Bank transfer (automatic),0,card_expired,381,occasional,No
3521-HTQTV,26.1,34,Bank transfer (automatic),3,insufficient_funds,191,occasional,No
3744-ZBHON,20.2,3,Electronic check,0,card_expired,558,new_customer,Yes
3373-DIUUN,21.25,30,Mailed check,0,insufficient_funds,615,occasional,Yes
8383-SGHJU,59.4,33,Electronic check,0,insufficient_funds,534,occasional,No
7607-QKKTJ,95.0,45,Credit card (automatic),2,bank_decline,375,high_value_repeat,No
7707-PYBBH,61.9,40,Mailed check,1,network_error,3335,high_value_repeat,Yes
8984-HPEMB,118.65,71,Electronic check,0,network_error,5243,high_value_repeat,Yes
4349-GFQHK,54.35,1,Electronic check,0,card_expired,417,new_customer,No
4139-DETXS,64.45,72,Bank transfer (automatic),1,bank_decline,203,high_value_repeat,Yes
9779-DPNEJ,80.15,22,Electronic check,0,card_expired,312,occasional,No
9805-FILKB,20.2,46,Bank transfer (automatic),2,bank_decline,493,occasional,Yes
5793-YOLJN,21.0,55,Mailed check,2,card_expired,159,occasional,No
0673-IGUQO,20.45,1,Mailed check,1,bank_decline,425,new_customer,Yes
4123-FCVCB,75.85,12,Mailed check,3,bank_decline,457,occasional,No
8819-IMISP,80.45,31,Electronic check,0,bank_decline,630,high_value_repeat,No
7802-EFKNY,24.95,5,Electronic check,3,insufficient_funds,596,occasional,No
8311-UEUAB,75.5,67,Electronic check,1,insufficient_funds,529,high_value_repeat,Yes
5858-EAFCZ,44.45,1,Mailed check,1,card_expired,75,new_customer,No
8035-BUYVG,42.35,40,Electronic check,0,card_expired,538,occasional,No
1163-ONYEY,74.55,41,Credit card (automatic),2,bank_decline,505,high_value_repeat,Yes
9787-XVQIU,75.3,1,Electronic check,0,insufficient_funds,438,new_customer,Yes
8945-MUQUF,94.8,51,Electronic check,0,insufficient_funds,140,high_value_repeat,Yes
5656-MJEFC,48.15,42,Credit card (automatic),0,card_expired,283,occasional,No
6082-OQFBA,19.65,23,Mailed check,1,insufficient_funds,224,occasional,Yes
8051-HJRLT,70.55,1,Electronic check,1,insufficient_funds,97,new_customer,Yes
8974-OVACP,20.15,1,Mailed check,1,bank_decline,399,new_customer,No
4010-YLMVT,106.6,56,Credit card (automatic),2,card_expired,280,high_value_repeat,No
1379-FRVEB,91.0,15,Electronic check,0,insufficient_funds,793,occasional,Yes
8612-GXIDD,25.4,12,Bank transfer (automatic),1,card_expired,374,occasional,No
6288-CHQJB,69.95,54,Bank transfer (automatic),0,card_expired,594,high_value_repeat,No
8160-HOWOX,66.85,7,Electronic check,2,insufficient_funds,164,occasional,No
3023-GFLBR,86.15,33,Credit card (automatic),2,network_error,2075,high_value_repeat,Yes
6648-INWPS,20.15,16,Electronic check,1,network_error,2577,occasional,Yes
4223-BKEOR,64.85,21,Mailed check,1,network_error,1773,occasional,Yes
4079-VTGLK,74.85,30,Electronic check,0,network_error,2162,high_value_repeat,Yes
1763-WQFUK,50.5,3,Mailed check,1,insufficient_funds,367,new_customer,No
1391-UBDAR,72.9,11,Electronic check,2,bank_decline,364,occasional,Yes
8894-JVDCV,115.05,62,Credit card (automatic),1,bank_decline,678,high_value_repeat,Yes
2023-VQFDL,19.0,18,Electronic check,0,bank_decline,456,occasional,Yes
1345-GKDZZ,19.55,6,Mailed check,1,insufficient_funds,471,occasional,No
2014-MKGMH,101.1,46,Electronic check,2,bank_decline,480,high_value_repeat,Yes
5628-FCGYG,84.1,21,Electronic check,0,bank_decline,491,occasional,No
2560-WBWXF,24.15,68,Bank transfer (automatic),0,bank_decline,387,occasional,No
0248-IPDFW,50.1,1,Electronic check,1,insufficient_funds,351,new_customer,Yes
7978-DKUQH,74.6,25,Electronic check,2,network_error,2633,high_value_repeat,Yes
4335-UPJSI,19.75,24,Mailed check,0,bank_decline,573,occasional,No
0524-IAVZO,85.0,30,Electronic check,0,network_error,3400,high_value_repeat,No
2737-YNGYW,80.55,2,Electronic check,0,card_expired,363,new_customer,No
1784-EZDKJ,106.8,51,Bank transfer (automatic),0,bank_decline,515,high_value_repeat,Yes
9297-FVVDH,84.5,57,Electronic check,1,insufficient_funds,370,high_value_repeat,Yes
8007-YYPWD,25.05,15,Bank transfer (automatic),1,network_error,2527,occasional,Yes
7101-HRBLJ,83.7,72,Bank transfer (automatic),1,card_expired,328,high_value_repeat,No
5159-YFPKQ,75.8,2,Electronic check,1,bank_decline,372,new_customer,No
6635-CPNUN,96.6,28,Credit card (automatic),0,insufficient_funds,601,high_value_repeat,Yes
